in s,C3 in V
1.6776960E-04,2.28223E+00
1.6777880E-04,2.29199E+00
1.6778800E-04,2.28223E+00
1.6779720E-04,2.31152E+00
1.6780640E-04,2.31152E+00
1.6781560E-04,2.32129E+00
1.6782480E-04,2.30176E+00
1.6783400E-04,2.27246E+00
1.6784320E-04,2.26270E+00
1.6785240E-04,2.31152E+00
1.6786160E-04,2.30176E+00
1.6787080E-04,2.25293E+00
1.6788000E-04,2.28223E+00
1.6788920E-04,2.23340E+00
1.6789840E-04,2.29199E+00
1.6790760E-04,2.26270E+00
1.6791680E-04,2.31152E+00
1.6792600E-04,2.26270E+00
1.6793520E-04,2.23340E+00
1.6794440E-04,2.24316E+00
1.6795360E-04,2.28223E+00
1.6796280E-04,2.26270E+00
1.6797200E-04,2.26270E+00
1.6798120E-04,2.27246E+00
1.6799040E-04,2.29199E+00
1.6799960E-04,2.26270E+00
1.6800880E-04,2.28223E+00
1.6801800E-04,2.27246E+00
1.6802720E-04,2.21387E+00
1.6803640E-04,2.22363E+00
1.6804560E-04,2.26270E+00
1.6805480E-04,2.23340E+00
1.6806400E-04,2.27246E+00
1.6807320E-04,2.25293E+00
1.6808240E-04,2.26270E+00
1.6809160E-04,2.24316E+00
1.6810080E-04,2.30176E+00
1.6811000E-04,2.27246E+00
1.6811920E-04,2.28223E+00
1.6812840E-04,2.26270E+00
1.6813760E-04,2.28223E+00
1.6814680E-04,2.28223E+00
1.6815600E-04,2.27246E+00
1.6816520E-04,2.24316E+00
1.6817440E-04,2.25293E+00
1.6818360E-04,2.24316E+00
1.6819280E-04,2.30176E+00
1.6820200E-04,2.24316E+00
1.6821120E-04,2.30176E+00
1.6822040E-04,2.25293E+00
1.6822960E-04,2.27246E+00
1.6823880E-04,2.24316E+00
1.6824800E-04,2.30176E+00
1.6825720E-04,2.21387E+00
1.6826640E-04,2.25293E+00
1.6827560E-04,2.27246E+00
1.6828480E-04,2.26270E+00
1.6829400E-04,2.25293E+00
1.6830320E-04,2.25293E+00
1.6831240E-04,2.26270E+00
1.6832160E-04,2.28223E+00
1.6833080E-04,2.22363E+00
1.6834000E-04,2.23340E+00
1.6834920E-04,2.22363E+00
1.6835840E-04,2.28223E+00
1.6836760E-04,2.33105E+00
1.6837680E-04,2.31152E+00
1.6838600E-04,2.27246E+00
1.6839520E-04,2.22363E+00
1.6840440E-04,2.28223E+00
1.6841360E-04,2.33105E+00
1.6842280E-04,2.28223E+00
1.6843200E-04,2.25293E+00
1.6844120E-04,2.26270E+00
1.6845040E-04,2.28223E+00
1.6845960E-04,2.29199E+00
1.6846880E-04,2.27246E+00
1.6847800E-04,2.22363E+00
1.6848720E-04,2.27246E+00
1.6849640E-04,2.26270E+00
1.6850560E-04,2.27246E+00
1.6851480E-04,2.28223E+00
1.6852400E-04,2.27246E+00
1.6853320E-04,2.21387E+00
1.6854240E-04,2.21387E+00
1.6855160E-04,2.28223E+00
1.6856080E-04,2.25293E+00
1.6857000E-04,2.28223E+00
1.6857920E-04,2.22363E+00
1.6858840E-04,2.29199E+00
1.6859760E-04,2.30176E+00
1.6860680E-04,2.33105E+00
1.6861600E-04,2.29199E+00
1.6862520E-04,2.26270E+00
1.6863440E-04,2.25293E+00
1.6864360E-04,2.26270E+00
1.6865280E-04,2.27246E+00
1.6866200E-04,2.25293E+00
1.6867120E-04,2.27246E+00
1.6868040E-04,2.30176E+00
1.6868960E-04,2.26270E+00
1.6869880E-04,2.28223E+00
1.6870800E-04,2.32129E+00
1.6871720E-04,2.29199E+00
1.6872640E-04,2.23340E+00
1.6873560E-04,2.28223E+00
1.6874480E-04,2.34082E+00
1.6875400E-04,2.27246E+00
1.6876320E-04,2.28223E+00
1.6877240E-04,2.26270E+00
1.6878160E-04,2.25293E+00
1.6879080E-04,2.27246E+00
1.6880000E-04,2.27246E+00
1.6880920E-04,2.29199E+00
1.6881840E-04,2.30176E+00
1.6882760E-04,2.25293E+00
1.6883680E-04,2.25293E+00
1.6884600E-04,2.30176E+00
1.6885520E-04,2.29199E+00
1.6886440E-04,2.25293E+00
1.6887360E-04,2.29199E+00
1.6888280E-04,2.30176E+00
1.6889200E-04,2.31152E+00
1.6890120E-04,2.33105E+00
1.6891040E-04,2.25293E+00
1.6891960E-04,2.30176E+00
1.6892880E-04,2.29199E+00
1.6893800E-04,2.30176E+00
1.6894720E-04,2.29199E+00
1.6895640E-04,2.32129E+00
1.6896560E-04,2.27246E+00
1.6897480E-04,2.28223E+00
1.6898400E-04,2.26270E+00
1.6899320E-04,2.27246E+00
1.6900240E-04,2.29199E+00
1.6901160E-04,2.28223E+00
1.6902080E-04,2.29199E+00
1.6903000E-04,2.27246E+00
1.6903920E-04,2.34082E+00
1.6904840E-04,2.27246E+00
1.6905760E-04,2.28223E+00
1.6906680E-04,2.30176E+00
1.6907600E-04,2.29199E+00
1.6908520E-04,2.29199E+00
1.6909440E-04,2.29199E+00
1.6910360E-04,2.30176E+00
1.6911280E-04,2.25293E+00
1.6912200E-04,2.30176E+00
1.6913120E-04,2.30176E+00
1.6914040E-04,2.29199E+00
1.6914960E-04,2.29199E+00
1.6915880E-04,2.29199E+00
1.6916800E-04,2.25293E+00
1.6917720E-04,2.29199E+00
1.6918640E-04,2.28223E+00
1.6919560E-04,2.31152E+00
1.6920480E-04,2.27246E+00
1.6921400E-04,2.26270E+00
1.6922320E-04,2.27246E+00
1.6923240E-04,2.33105E+00
1.6924160E-04,2.29199E+00
1.6925080E-04,2.28223E+00
1.6926000E-04,2.28223E+00
1.6926920E-04,2.26270E+00
1.6927840E-04,2.34082E+00
1.6928760E-04,2.31152E+00
1.6929680E-04,2.31152E+00
1.6930600E-04,2.25293E+00
1.6931520E-04,2.28223E+00
1.6932440E-04,2.25293E+00
1.6933360E-04,2.32129E+00
1.6934280E-04,2.29199E+00
1.6935200E-04,2.28223E+00
1.6936120E-04,2.29199E+00
1.6937040E-04,2.30176E+00
1.6937960E-04,2.28223E+00
1.6938880E-04,2.25293E+00
1.6939800E-04,2.29199E+00
1.6940720E-04,2.27246E+00
1.6941640E-04,2.27246E+00
1.6942560E-04,2.28223E+00
1.6943480E-04,2.33105E+00
1.6944400E-04,2.29199E+00
1.6945320E-04,2.30176E+00
1.6946240E-04,2.25293E+00
1.6947160E-04,2.27246E+00
1.6948080E-04,2.29199E+00
1.6949000E-04,2.27246E+00
1.6949920E-04,2.31152E+00
1.6950840E-04,2.33105E+00
1.6951760E-04,2.33105E+00
1.6952680E-04,2.26270E+00
1.6953600E-04,2.29199E+00
1.6954520E-04,2.31152E+00
1.6955440E-04,2.32129E+00
1.6956360E-04,2.31152E+00
1.6957280E-04,2.29199E+00
1.6958200E-04,2.28223E+00
1.6959120E-04,2.33105E+00
1.6960040E-04,2.29199E+00
1.6960960E-04,2.28223E+00
1.6961880E-04,2.27246E+00
1.6962800E-04,2.28223E+00
1.6963720E-04,2.31152E+00
1.6964640E-04,2.36035E+00
1.6965560E-04,2.33105E+00
1.6966480E-04,2.34082E+00
1.6967400E-04,2.28223E+00
1.6968320E-04,2.27246E+00
1.6969240E-04,2.30176E+00
1.6970160E-04,2.31152E+00
1.6971080E-04,2.32129E+00
1.6972000E-04,2.33105E+00
1.6972920E-04,2.32129E+00
1.6973840E-04,2.32129E+00
1.6974760E-04,2.31152E+00
1.6975680E-04,2.28223E+00
1.6976600E-04,2.31152E+00
1.6977520E-04,2.31152E+00
1.6978440E-04,2.31152E+00
1.6979360E-04,2.32129E+00
1.6980280E-04,2.35059E+00
1.6981200E-04,2.28223E+00
1.6982120E-04,2.28223E+00
1.6983040E-04,2.27246E+00
1.6983960E-04,2.28223E+00
1.6984880E-04,2.28223E+00
1.6985800E-04,2.29199E+00
1.6986720E-04,2.33105E+00
1.6987640E-04,2.31152E+00
1.6988560E-04,2.33105E+00
1.6989480E-04,2.34082E+00
1.6990400E-04,2.25293E+00
1.6991320E-04,2.32129E+00
1.6992240E-04,2.28223E+00
1.6993160E-04,2.27246E+00
1.6994080E-04,2.32129E+00
1.6995000E-04,2.32129E+00
1.6995920E-04,2.31152E+00
1.6996840E-04,2.26270E+00
1.6997760E-04,2.32129E+00
1.6998680E-04,2.31152E+00
1.6999600E-04,2.27246E+00
1.7000520E-04,2.27246E+00
1.7001440E-04,2.32129E+00
1.7002360E-04,2.27246E+00
1.7003280E-04,2.31152E+00
1.7004200E-04,2.26270E+00
1.7005120E-04,2.28223E+00
1.7006040E-04,2.31152E+00
1.7006960E-04,2.29199E+00
1.7007880E-04,2.27246E+00
1.7008800E-04,2.25293E+00
1.7009720E-04,2.27246E+00
1.7010640E-04,2.29199E+00
1.7011560E-04,2.29199E+00
1.7012480E-04,2.27246E+00
1.7013400E-04,2.27246E+00
1.7014320E-04,2.30176E+00
1.7015240E-04,2.27246E+00
1.7016160E-04,2.31152E+00
1.7017080E-04,2.32129E+00
1.7018000E-04,2.31152E+00
1.7018920E-04,2.23340E+00
1.7019840E-04,2.25293E+00
1.7020760E-04,2.25293E+00
1.7021680E-04,2.30176E+00
1.7022600E-04,2.25293E+00
1.7023520E-04,2.27246E+00
1.7024440E-04,2.29199E+00
1.7025360E-04,2.28223E+00
1.7026280E-04,2.29199E+00
1.7027200E-04,2.30176E+00
1.7028120E-04,2.30176E+00
1.7029040E-04,2.23340E+00
1.7029960E-04,2.27246E+00
1.7030880E-04,2.26270E+00
1.7031800E-04,2.28223E+00
1.7032720E-04,2.24316E+00
1.7033640E-04,2.28223E+00
1.7034560E-04,2.28223E+00
1.7035480E-04,2.28223E+00
1.7036400E-04,2.36035E+00
1.7037320E-04,2.31152E+00
1.7038240E-04,2.30176E+00
1.7039160E-04,2.24316E+00
1.7040080E-04,2.26270E+00
1.7041000E-04,2.30176E+00
1.7041920E-04,2.28223E+00
1.7042840E-04,2.27246E+00
1.7043760E-04,2.30176E+00
1.7044680E-04,2.28223E+00
1.7045600E-04,2.31152E+00
1.7046520E-04,2.28223E+00
1.7047440E-04,2.28223E+00
1.7048360E-04,2.35059E+00
1.7049280E-04,2.31152E+00
1.7050200E-04,2.26270E+00
1.7051120E-04,2.34082E+00
1.7052040E-04,2.28223E+00
1.7052960E-04,2.27246E+00
1.7053880E-04,2.27246E+00
1.7054800E-04,2.26270E+00
1.7055720E-04,2.24316E+00
1.7056640E-04,2.37988E+00
1.7057560E-04,2.30176E+00
1.7058480E-04,2.27246E+00
1.7059400E-04,2.29199E+00
1.7060320E-04,2.31152E+00
1.7061240E-04,2.31152E+00
1.7062160E-04,2.30176E+00
1.7063080E-04,2.29199E+00
1.7064000E-04,2.30176E+00
1.7064920E-04,2.29199E+00
1.7065840E-04,2.36035E+00
1.7066760E-04,2.31152E+00
1.7067680E-04,2.30176E+00
1.7068600E-04,2.28223E+00
1.7069520E-04,2.28223E+00
1.7070440E-04,2.31152E+00
1.7071360E-04,2.32129E+00
1.7072280E-04,2.29199E+00
1.7073200E-04,2.28223E+00
1.7074120E-04,2.29199E+00
1.7075040E-04,2.32129E+00
1.7075960E-04,2.31152E+00
1.7076880E-04,2.29199E+00
1.7077800E-04,2.24316E+00
1.7078720E-04,2.31152E+00
1.7079640E-04,2.29199E+00
1.7080560E-04,2.28223E+00
1.7081480E-04,2.29199E+00
1.7082400E-04,2.29199E+00
1.7083320E-04,2.27246E+00
1.7084240E-04,2.26270E+00
1.7085160E-04,2.25293E+00
1.7086080E-04,2.30176E+00
1.7087000E-04,2.28223E+00
1.7087920E-04,2.29199E+00
1.7088840E-04,2.27246E+00
1.7089760E-04,2.26270E+00
1.7090680E-04,2.31152E+00
1.7091600E-04,2.29199E+00
1.7092520E-04,2.25293E+00
1.7093440E-04,2.28223E+00
1.7094360E-04,2.27246E+00
1.7095280E-04,2.30176E+00
1.7096200E-04,2.23340E+00
1.7097120E-04,2.30176E+00
1.7098040E-04,2.26270E+00
1.7098960E-04,2.28223E+00
1.7099880E-04,2.29199E+00
1.7100800E-04,2.28223E+00
1.7101720E-04,2.25293E+00
1.7102640E-04,2.30176E+00
1.7103560E-04,2.28223E+00
1.7104480E-04,2.30176E+00
1.7105400E-04,2.27246E+00
1.7106320E-04,2.29199E+00
1.7107240E-04,2.27246E+00
1.7108160E-04,2.28223E+00
1.7109080E-04,2.30176E+00
1.7110000E-04,2.26270E+00
1.7110920E-04,2.22363E+00
1.7111840E-04,2.29199E+00
1.7112760E-04,2.24316E+00
1.7113680E-04,2.28223E+00
1.7114600E-04,2.30176E+00
1.7115520E-04,2.27246E+00
1.7116440E-04,2.23340E+00
1.7117360E-04,2.27246E+00
1.7118280E-04,2.30176E+00
1.7119200E-04,2.25293E+00
1.7120120E-04,2.29199E+00
1.7121040E-04,2.29199E+00
1.7121960E-04,2.27246E+00
1.7122880E-04,2.29199E+00
1.7123800E-04,2.23340E+00
1.7124720E-04,2.23340E+00
1.7125640E-04,2.25293E+00
1.7126560E-04,2.31152E+00
1.7127480E-04,2.30176E+00
1.7128400E-04,2.25293E+00
1.7129320E-04,2.27246E+00
1.7130240E-04,2.25293E+00
1.7131160E-04,2.28223E+00
1.7132080E-04,2.32129E+00
1.7133000E-04,2.25293E+00
1.7133920E-04,2.18457E+00
1.7134840E-04,2.26270E+00
1.7135760E-04,2.33105E+00
1.7136680E-04,2.31152E+00
1.7137600E-04,2.36035E+00
1.7138520E-04,2.23340E+00
1.7139440E-04,2.22363E+00
1.7140360E-04,2.24316E+00
1.7141280E-04,2.33105E+00
1.7142200E-04,2.29199E+00
1.7143120E-04,2.24316E+00
1.7144040E-04,2.22363E+00
1.7144960E-04,2.27246E+00
1.7145880E-04,2.36035E+00
1.7146800E-04,2.29199E+00
1.7147720E-04,2.22363E+00
1.7148640E-04,2.21387E+00
1.7149560E-04,2.22363E+00
1.7150480E-04,2.32129E+00
1.7151400E-04,2.33105E+00
1.7152320E-04,2.30176E+00
1.7153240E-04,2.23340E+00
1.7154160E-04,2.25293E+00
1.7155080E-04,2.28223E+00
1.7156000E-04,2.35059E+00
1.7156920E-04,2.29199E+00
1.7157840E-04,2.24316E+00
1.7158760E-04,2.27246E+00
1.7159680E-04,2.25293E+00
1.7160600E-04,2.29199E+00
1.7161520E-04,2.33105E+00
1.7162440E-04,2.27246E+00
1.7163360E-04,2.22363E+00
1.7164280E-04,2.29199E+00
1.7165200E-04,2.33105E+00
1.7166120E-04,2.29199E+00
1.7167040E-04,2.29199E+00
1.7167960E-04,2.25293E+00
1.7168880E-04,2.25293E+00
1.7169800E-04,2.28223E+00
1.7170720E-04,2.32129E+00
1.7171640E-04,2.26270E+00
1.7172560E-04,2.27246E+00
1.7173480E-04,2.23340E+00
1.7174400E-04,2.31152E+00
1.7175320E-04,2.32129E+00
1.7176240E-04,2.30176E+00
1.7177160E-04,2.25293E+00
1.7178080E-04,2.30176E+00
1.7179000E-04,2.28223E+00
1.7179920E-04,2.31152E+00
1.7180840E-04,2.27246E+00
1.7181760E-04,2.26270E+00
1.7182680E-04,2.27246E+00
1.7183600E-04,2.28223E+00
1.7184520E-04,2.30176E+00
1.7185440E-04,2.30176E+00
1.7186360E-04,2.29199E+00
1.7187280E-04,2.24316E+00
1.7188200E-04,2.21387E+00
1.7189120E-04,2.30176E+00
1.7190040E-04,2.28223E+00
1.7190960E-04,2.26270E+00
1.7191880E-04,2.28223E+00
1.7192800E-04,2.25293E+00
1.7193720E-04,2.31152E+00
1.7194640E-04,2.25293E+00
1.7195560E-04,2.30176E+00
1.7196480E-04,2.28223E+00
1.7197400E-04,2.25293E+00
1.7198320E-04,2.26270E+00
1.7199240E-04,2.26270E+00
1.7200160E-04,2.29199E+00
1.7201080E-04,2.25293E+00
1.7202000E-04,2.28223E+00
1.7202920E-04,2.29199E+00
1.7203840E-04,2.26270E+00
1.7204760E-04,2.27246E+00
1.7205680E-04,2.25293E+00
1.7206600E-04,2.26270E+00
1.7207520E-04,2.25293E+00
1.7208440E-04,2.27246E+00
1.7209360E-04,2.28223E+00
1.7210280E-04,2.27246E+00
1.7211200E-04,2.26270E+00
1.7212120E-04,2.22363E+00
1.7213040E-04,2.27246E+00
1.7213960E-04,2.26270E+00
1.7214880E-04,2.29199E+00
1.7215800E-04,2.26270E+00
1.7216720E-04,2.25293E+00
1.7217640E-04,2.25293E+00
1.7218560E-04,2.30176E+00
1.7219480E-04,2.29199E+00
1.7220400E-04,2.31152E+00
1.7221320E-04,2.25293E+00
1.7222240E-04,2.28223E+00
1.7223160E-04,2.24316E+00
1.7224080E-04,2.25293E+00
1.7225000E-04,2.24316E+00
1.7225920E-04,2.28223E+00
1.7226840E-04,2.28223E+00
1.7227760E-04,2.28223E+00
1.7228680E-04,2.21387E+00
1.7229600E-04,2.25293E+00
1.7230520E-04,2.25293E+00
1.7231440E-04,2.25293E+00
1.7232360E-04,2.27246E+00
1.7233280E-04,2.23340E+00
1.7234200E-04,2.24316E+00
1.7235120E-04,2.30176E+00
1.7236040E-04,2.34082E+00
1.7236960E-04,2.33105E+00
1.7237880E-04,2.27246E+00
1.7238800E-04,2.22363E+00
1.7239720E-04,2.24316E+00
1.7240640E-04,2.31152E+00
1.7241560E-04,2.32129E+00
1.7242480E-04,2.29199E+00
1.7243400E-04,2.26270E+00
1.7244320E-04,2.30176E+00
1.7245240E-04,2.28223E+00
1.7246160E-04,2.34082E+00
1.7247080E-04,2.24316E+00
1.7248000E-04,2.27246E+00
1.7248920E-04,2.28223E+00
1.7249840E-04,2.30176E+00
1.7250760E-04,2.31152E+00
1.7251680E-04,2.29199E+00
1.7252600E-04,2.29199E+00
1.7253520E-04,2.23340E+00
1.7254440E-04,2.27246E+00
1.7255360E-04,2.32129E+00
1.7256280E-04,2.27246E+00
1.7257200E-04,2.29199E+00
1.7258120E-04,2.27246E+00
1.7259040E-04,2.31152E+00
1.7259960E-04,2.28223E+00
1.7260880E-04,2.31152E+00
1.7261800E-04,2.28223E+00
1.7262720E-04,2.34082E+00
1.7263640E-04,2.29199E+00
1.7264560E-04,2.30176E+00
1.7265480E-04,2.34082E+00
1.7266400E-04,2.29199E+00
1.7267320E-04,2.29199E+00
1.7268240E-04,2.27246E+00
1.7269160E-04,2.22363E+00
1.7270080E-04,2.35059E+00
1.7271000E-04,2.30176E+00
1.7271920E-04,2.30176E+00
1.7272840E-04,2.32129E+00
1.7273760E-04,2.28223E+00
1.7274680E-04,2.33105E+00
1.7275600E-04,2.32129E+00
1.7276520E-04,2.32129E+00
1.7277440E-04,2.29199E+00
1.7278360E-04,2.31152E+00
1.7279280E-04,2.28223E+00
1.7280200E-04,2.30176E+00
1.7281120E-04,2.30176E+00
1.7282040E-04,2.27246E+00
1.7282960E-04,2.29199E+00
1.7283880E-04,2.30176E+00
1.7284800E-04,2.29199E+00
1.7285720E-04,2.31152E+00
1.7286640E-04,2.25293E+00
1.7287560E-04,2.29199E+00
1.7288480E-04,2.30176E+00
1.7289400E-04,2.31152E+00
1.7290320E-04,2.29199E+00
1.7291240E-04,2.27246E+00
1.7292160E-04,2.30176E+00
1.7293080E-04,2.27246E+00
1.7294000E-04,2.30176E+00
1.7294920E-04,2.29199E+00
1.7295840E-04,2.25293E+00
1.7296760E-04,2.28223E+00
1.7297680E-04,2.29199E+00
1.7298600E-04,2.26270E+00
1.7299520E-04,2.29199E+00
1.7300440E-04,2.32129E+00
1.7301360E-04,2.28223E+00
1.7302280E-04,2.32129E+00
1.7303200E-04,2.25293E+00
1.7304120E-04,2.31152E+00
1.7305040E-04,2.29199E+00
1.7305960E-04,2.29199E+00
1.7306880E-04,2.24316E+00
1.7307800E-04,2.28223E+00
1.7308720E-04,2.29199E+00
1.7309640E-04,2.29199E+00
1.7310560E-04,2.28223E+00
1.7311480E-04,2.28223E+00
1.7312400E-04,2.25293E+00
1.7313320E-04,2.28223E+00
1.7314240E-04,2.28223E+00
1.7315160E-04,2.30176E+00
1.7316080E-04,2.28223E+00
1.7317000E-04,2.27246E+00
1.7317920E-04,2.31152E+00
1.7318840E-04,2.28223E+00
1.7319760E-04,2.30176E+00
1.7320680E-04,2.26270E+00
1.7321600E-04,2.28223E+00
1.7322520E-04,2.29199E+00
1.7323440E-04,2.29199E+00
1.7324360E-04,2.30176E+00
1.7325280E-04,2.27246E+00
1.7326200E-04,2.29199E+00
1.7327120E-04,2.30176E+00
1.7328040E-04,2.29199E+00
1.7328960E-04,2.29199E+00
1.7329880E-04,2.31152E+00
1.7330800E-04,2.28223E+00
1.7331720E-04,2.33105E+00
1.7332640E-04,2.29199E+00
1.7333560E-04,2.28223E+00
1.7334480E-04,2.28223E+00
1.7335400E-04,2.28223E+00
1.7336320E-04,2.30176E+00
1.7337240E-04,2.29199E+00
1.7338160E-04,2.27246E+00
1.7339080E-04,2.24316E+00
1.7340000E-04,2.30176E+00
1.7340920E-04,2.35059E+00
1.7341840E-04,2.32129E+00
1.7342760E-04,2.33105E+00
1.7343680E-04,2.29199E+00
1.7344600E-04,2.29199E+00
1.7345520E-04,2.28223E+00
1.7346440E-04,2.29199E+00
1.7347360E-04,2.30176E+00
1.7348280E-04,2.27246E+00
1.7349200E-04,2.28223E+00
1.7350120E-04,2.33105E+00
1.7351040E-04,2.29199E+00
1.7351960E-04,2.28223E+00
1.7352880E-04,2.31152E+00
1.7353800E-04,2.25293E+00
1.7354720E-04,2.30176E+00
1.7355640E-04,2.32129E+00
1.7356560E-04,2.31152E+00
1.7357480E-04,2.29199E+00
1.7358400E-04,2.31152E+00
1.7359320E-04,2.26270E+00
1.7360240E-04,2.33105E+00
1.7361160E-04,2.33105E+00
1.7362080E-04,2.26270E+00
1.7363000E-04,2.28223E+00
1.7363920E-04,2.32129E+00
1.7364840E-04,2.32129E+00
1.7365760E-04,2.37012E+00
1.7366680E-04,2.30176E+00
1.7367600E-04,2.30176E+00
1.7368520E-04,2.29199E+00
1.7369440E-04,2.32129E+00
1.7370360E-04,2.29199E+00
1.7371280E-04,2.35059E+00
1.7372200E-04,2.30176E+00
1.7373120E-04,2.31152E+00
1.7374040E-04,2.27246E+00
1.7374960E-04,2.36035E+00
1.7375880E-04,2.27246E+00
1.7376800E-04,2.31152E+00
1.7377720E-04,2.29199E+00
1.7378640E-04,2.30176E+00
1.7379560E-04,2.33105E+00
1.7380480E-04,2.28223E+00
1.7381400E-04,2.30176E+00
1.7382320E-04,2.29199E+00
1.7383240E-04,2.30176E+00
1.7384160E-04,2.27246E+00
1.7385080E-04,2.30176E+00
1.7386000E-04,2.34082E+00
1.7386920E-04,2.32129E+00
1.7387840E-04,2.31152E+00
1.7388760E-04,2.35059E+00
1.7389680E-04,2.33105E+00
1.7390600E-04,2.30176E+00
1.7391520E-04,2.30176E+00
1.7392440E-04,2.32129E+00
1.7393360E-04,2.32129E+00
1.7394280E-04,2.31152E+00
1.7395200E-04,2.29199E+00
1.7396120E-04,2.31152E+00
1.7397040E-04,2.26270E+00
1.7397960E-04,2.30176E+00
1.7398880E-04,2.34082E+00
1.7399800E-04,2.33105E+00
1.7400720E-04,2.32129E+00
1.7401640E-04,2.31152E+00
1.7402560E-04,2.31152E+00
1.7403480E-04,2.30176E+00
1.7404400E-04,2.31152E+00
1.7405320E-04,2.28223E+00
1.7406240E-04,2.33105E+00
1.7407160E-04,2.33105E+00
1.7408080E-04,2.31152E+00
1.7409000E-04,2.31152E+00
1.7409920E-04,2.31152E+00
1.7410840E-04,2.31152E+00
1.7411760E-04,2.30176E+00
1.7412680E-04,2.34082E+00
1.7413600E-04,2.34082E+00
1.7414520E-04,2.29199E+00
1.7415440E-04,2.29199E+00
1.7416360E-04,2.28223E+00
1.7417280E-04,2.31152E+00
1.7418200E-04,2.28223E+00
1.7419120E-04,2.31152E+00
1.7420040E-04,2.28223E+00
1.7420960E-04,2.30176E+00
1.7421880E-04,2.31152E+00
1.7422800E-04,2.32129E+00
1.7423720E-04,2.26270E+00
1.7424640E-04,2.31152E+00
1.7425560E-04,2.28223E+00
1.7426480E-04,2.27246E+00
1.7427400E-04,2.30176E+00
1.7428320E-04,2.33105E+00
1.7429240E-04,2.29199E+00
1.7430160E-04,2.33105E+00
1.7431080E-04,2.26270E+00
1.7432000E-04,2.28223E+00
1.7432920E-04,2.29199E+00
1.7433840E-04,2.26270E+00
1.7434760E-04,2.27246E+00
1.7435680E-04,2.29199E+00
1.7436600E-04,2.30176E+00
1.7437520E-04,2.37012E+00
1.7438440E-04,2.28223E+00
1.7439360E-04,2.31152E+00
1.7440280E-04,2.27246E+00
1.7441200E-04,2.27246E+00
1.7442120E-04,2.30176E+00
1.7443040E-04,2.32129E+00
1.7443960E-04,2.29199E+00
1.7444880E-04,2.29199E+00
1.7445800E-04,2.27246E+00
1.7446720E-04,2.31152E+00
1.7447640E-04,2.29199E+00
1.7448560E-04,2.32129E+00
1.7449480E-04,2.29199E+00
1.7450400E-04,2.32129E+00
1.7451320E-04,2.35059E+00
1.7452240E-04,2.28223E+00
1.7453160E-04,2.31152E+00
1.7454080E-04,2.28223E+00
1.7455000E-04,2.34082E+00
1.7455920E-04,2.34082E+00
1.7456840E-04,2.34082E+00
1.7457760E-04,2.33105E+00
1.7458680E-04,2.33105E+00
1.7459600E-04,2.31152E+00
1.7460520E-04,2.27246E+00
1.7461440E-04,2.31152E+00
1.7462360E-04,2.31152E+00
1.7463280E-04,2.27246E+00
1.7464200E-04,2.30176E+00
1.7465120E-04,2.34082E+00
1.7466040E-04,2.33105E+00
1.7466960E-04,2.28223E+00
1.7467880E-04,2.29199E+00
1.7468800E-04,2.27246E+00
1.7469720E-04,2.31152E+00
1.7470640E-04,2.30176E+00
1.7471560E-04,2.34082E+00
1.7472480E-04,2.28223E+00
1.7473400E-04,2.27246E+00
1.7474320E-04,2.29199E+00
1.7475240E-04,2.31152E+00
1.7476160E-04,2.34082E+00
1.7477080E-04,2.24316E+00
1.7478000E-04,2.29199E+00
1.7478920E-04,2.31152E+00
1.7479840E-04,2.30176E+00
1.7480760E-04,2.32129E+00
1.7481680E-04,2.33105E+00
1.7482600E-04,2.27246E+00
1.7483520E-04,2.30176E+00
1.7484440E-04,2.31152E+00
1.7485360E-04,2.30176E+00
1.7486280E-04,2.31152E+00
1.7487200E-04,2.25293E+00
1.7488120E-04,2.27246E+00
1.7489040E-04,2.33105E+00
1.7489960E-04,2.33105E+00
1.7490880E-04,2.34082E+00
1.7491800E-04,2.27246E+00
1.7492720E-04,2.31152E+00
1.7493640E-04,2.26270E+00
1.7494560E-04,2.26270E+00
1.7495480E-04,2.32129E+00
1.7496400E-04,2.28223E+00
1.7497320E-04,2.30176E+00
1.7498240E-04,2.31152E+00
1.7499160E-04,2.29199E+00
1.7500080E-04,2.29199E+00
1.7501000E-04,2.29199E+00
1.7501920E-04,2.30176E+00
1.7502840E-04,2.30176E+00
1.7503760E-04,2.30176E+00
1.7504680E-04,2.29199E+00
1.7505600E-04,2.30176E+00
1.7506520E-04,2.23340E+00
1.7507440E-04,2.27246E+00
1.7508360E-04,2.27246E+00
1.7509280E-04,2.32129E+00
1.7510200E-04,2.32129E+00
1.7511120E-04,2.32129E+00
1.7512040E-04,2.30176E+00
1.7512960E-04,2.26270E+00
1.7513880E-04,2.30176E+00
1.7514800E-04,2.30176E+00
1.7515720E-04,2.30176E+00
1.7516640E-04,2.29199E+00
1.7517560E-04,2.29199E+00
1.7518480E-04,2.30176E+00
1.7519400E-04,2.27246E+00
1.7520320E-04,2.30176E+00
1.7521240E-04,2.27246E+00
1.7522160E-04,2.29199E+00
1.7523080E-04,2.26270E+00
1.7524000E-04,2.27246E+00
1.7524920E-04,2.23340E+00
1.7525840E-04,2.28223E+00
1.7526760E-04,2.34082E+00
1.7527680E-04,2.32129E+00
1.7528600E-04,2.28223E+00
1.7529520E-04,2.23340E+00
1.7530440E-04,2.26270E+00
1.7531360E-04,2.28223E+00
1.7532280E-04,2.36035E+00
1.7533200E-04,2.30176E+00
